,상품번호,랭킹,상품명,옵션,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크
58,5763128946.0,12,당일도축 대구뭉티기 육사시미 한우육회 소고기 육회 생고기 250g 600g,육사시미250g+전용 양념장 (+7000원),23900,239.0,546.0,297,1,시장마트,4000,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=A0io0VxrmD8X1TP1LYaAH%2F%2F%2F%2Fw%3D%3DsQ7jb%2Bpy5fMldFWANw1ZquIaiDjlijdzdY1LrRA%2Bw888IqpOW2PnYnvL%2BIpV9lPzXcjOhiPmmKQu2URsF7cRk7h4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQngWEZLMwcUA8mieh1HnWMR76JSMyzKlBlBAWwwox7hnMwVQ0vQvRypcn8lvl4U1EscPGvGgjCwp7kH%2BNSUxWbR%2Ba0O2TX7GIDZW3de8vjU8w%2FcoGC92pqionnhonipbac80Q1PjA3vcap6s5zlsDWB94an%2FzTqhVRN5HiEzJvDPKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdC9MnWUdygOzA7oQT7sz8jt69CMLKiJaAFckcou17OB7rXb%2B3d0QTOTIl2QL0uQODK1Fb6jy7TNu%2FaQPapALTisSoOI%2BVdCLeke53qjjroh9nZYbuIbVbl0ILHsfAss7Gx%2Ftwjmh2LDlqSkpOVQcl%2FYX8WlvB0%2B1hFs5r8tDw6NcHwHUEYygel%2FoVTdi9Oi0D7vY7IhoCYMTS3H9whdeTH34rVFuRjnidFMvXnViAbdLsU%2F8P2NhC31Rlyme2qwkdlQ1VX84Bsr81wdJozafUZS8skODQ6HDoPuxD0LAjI5QArC6oGMmPn7zwWcgiOxEfU0Fan2zLE0A646lSRJkXZw6GPGwkBHgSDpmGSyssns4QdAiJdwXirBRdnaxfvrBbw%3D%3D&nvMid=83307628360&catId=50004654
59,5763128946.0,12,당일도축 대구뭉티기 육사시미 한우육회 소고기 육회 생고기 250g 600g,육사시미600g+전용 양념장 (+25100원),42000,239.0,546.0,297,1,시장마트,4000,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=A0io0VxrmD8X1TP1LYaAH%2F%2F%2F%2Fw%3D%3DsQ7jb%2Bpy5fMldFWANw1ZquIaiDjlijdzdY1LrRA%2Bw888IqpOW2PnYnvL%2BIpV9lPzXcjOhiPmmKQu2URsF7cRk7h4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQngWEZLMwcUA8mieh1HnWMR76JSMyzKlBlBAWwwox7hnMwVQ0vQvRypcn8lvl4U1EscPGvGgjCwp7kH%2BNSUxWbR%2Ba0O2TX7GIDZW3de8vjU8w%2FcoGC92pqionnhonipbac80Q1PjA3vcap6s5zlsDWB94an%2FzTqhVRN5HiEzJvDPKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdC9MnWUdygOzA7oQT7sz8jt69CMLKiJaAFckcou17OB7rXb%2B3d0QTOTIl2QL0uQODK1Fb6jy7TNu%2FaQPapALTisSoOI%2BVdCLeke53qjjroh9nZYbuIbVbl0ILHsfAss7Gx%2Ftwjmh2LDlqSkpOVQcl%2FYX8WlvB0%2B1hFs5r8tDw6NcHwHUEYygel%2FoVTdi9Oi0D7vY7IhoCYMTS3H9whdeTH34rVFuRjnidFMvXnViAbdLsU%2F8P2NhC31Rlyme2qwkdlQ1VX84Bsr81wdJozafUZS8skODQ6HDoPuxD0LAjI5QArC6oGMmPn7zwWcgiOxEfU0Fan2zLE0A646lSRJkXZw6GPGwkBHgSDpmGSyssns4QdAiJdwXirBRdnaxfvrBbw%3D%3D&nvMid=83307628360&catId=50004654
60,5763128946.0,12,당일도축 대구뭉티기 육사시미 한우육회 소고기 육회 생고기 250g 600g,육회300g+전용 양념장2개,16900,239.0,546.0,297,1,시장마트,4000,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=A0io0VxrmD8X1TP1LYaAH%2F%2F%2F%2Fw%3D%3DsQ7jb%2Bpy5fMldFWANw1ZquIaiDjlijdzdY1LrRA%2Bw888IqpOW2PnYnvL%2BIpV9lPzXcjOhiPmmKQu2URsF7cRk7h4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQngWEZLMwcUA8mieh1HnWMR76JSMyzKlBlBAWwwox7hnMwVQ0vQvRypcn8lvl4U1EscPGvGgjCwp7kH%2BNSUxWbR%2Ba0O2TX7GIDZW3de8vjU8w%2FcoGC92pqionnhonipbac80Q1PjA3vcap6s5zlsDWB94an%2FzTqhVRN5HiEzJvDPKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdC9MnWUdygOzA7oQT7sz8jt69CMLKiJaAFckcou17OB7rXb%2B3d0QTOTIl2QL0uQODK1Fb6jy7TNu%2FaQPapALTisSoOI%2BVdCLeke53qjjroh9nZYbuIbVbl0ILHsfAss7Gx%2Ftwjmh2LDlqSkpOVQcl%2FYX8WlvB0%2B1hFs5r8tDw6NcHwHUEYygel%2FoVTdi9Oi0D7vY7IhoCYMTS3H9whdeTH34rVFuRjnidFMvXnViAbdLsU%2F8P2NhC31Rlyme2qwkdlQ1VX84Bsr81wdJozafUZS8skODQ6HDoPuxD0LAjI5QArC6oGMmPn7zwWcgiOxEfU0Fan2zLE0A646lSRJkXZw6GPGwkBHgSDpmGSyssns4QdAiJdwXirBRdnaxfvrBbw%3D%3D&nvMid=83307628360&catId=50004654
61,5763128946.0,12,당일도축 대구뭉티기 육사시미 한우육회 소고기 육회 생고기 250g 600g,육회600g+전용 양념장2개 (+14000원),30900,239.0,546.0,297,1,시장마트,4000,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=A0io0VxrmD8X1TP1LYaAH%2F%2F%2F%2Fw%3D%3DsQ7jb%2Bpy5fMldFWANw1ZquIaiDjlijdzdY1LrRA%2Bw888IqpOW2PnYnvL%2BIpV9lPzXcjOhiPmmKQu2URsF7cRk7h4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQngWEZLMwcUA8mieh1HnWMR76JSMyzKlBlBAWwwox7hnMwVQ0vQvRypcn8lvl4U1EscPGvGgjCwp7kH%2BNSUxWbR%2Ba0O2TX7GIDZW3de8vjU8w%2FcoGC92pqionnhonipbac80Q1PjA3vcap6s5zlsDWB94an%2FzTqhVRN5HiEzJvDPKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdC9MnWUdygOzA7oQT7sz8jt69CMLKiJaAFckcou17OB7rXb%2B3d0QTOTIl2QL0uQODK1Fb6jy7TNu%2FaQPapALTisSoOI%2BVdCLeke53qjjroh9nZYbuIbVbl0ILHsfAss7Gx%2Ftwjmh2LDlqSkpOVQcl%2FYX8WlvB0%2B1hFs5r8tDw6NcHwHUEYygel%2FoVTdi9Oi0D7vY7IhoCYMTS3H9whdeTH34rVFuRjnidFMvXnViAbdLsU%2F8P2NhC31Rlyme2qwkdlQ1VX84Bsr81wdJozafUZS8skODQ6HDoPuxD0LAjI5QArC6oGMmPn7zwWcgiOxEfU0Fan2zLE0A646lSRJkXZw6GPGwkBHgSDpmGSyssns4QdAiJdwXirBRdnaxfvrBbw%3D%3D&nvMid=83307628360&catId=50004654
62,5763128946.0,12,당일도축 대구뭉티기 육사시미 한우육회 소고기 육회 생고기 250g 600g,육사시미250g+육회300g+전용 양념장3개 (+19100원),36000,239.0,546.0,297,1,시장마트,4000,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=A0io0VxrmD8X1TP1LYaAH%2F%2F%2F%2Fw%3D%3DsQ7jb%2Bpy5fMldFWANw1ZquIaiDjlijdzdY1LrRA%2Bw888IqpOW2PnYnvL%2BIpV9lPzXcjOhiPmmKQu2URsF7cRk7h4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQngWEZLMwcUA8mieh1HnWMR76JSMyzKlBlBAWwwox7hnMwVQ0vQvRypcn8lvl4U1EscPGvGgjCwp7kH%2BNSUxWbR%2Ba0O2TX7GIDZW3de8vjU8w%2FcoGC92pqionnhonipbac80Q1PjA3vcap6s5zlsDWB94an%2FzTqhVRN5HiEzJvDPKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdC9MnWUdygOzA7oQT7sz8jt69CMLKiJaAFckcou17OB7rXb%2B3d0QTOTIl2QL0uQODK1Fb6jy7TNu%2FaQPapALTisSoOI%2BVdCLeke53qjjroh9nZYbuIbVbl0ILHsfAss7Gx%2Ftwjmh2LDlqSkpOVQcl%2FYX8WlvB0%2B1hFs5r8tDw6NcHwHUEYygel%2FoVTdi9Oi0D7vY7IhoCYMTS3H9whdeTH34rVFuRjnidFMvXnViAbdLsU%2F8P2NhC31Rlyme2qwkdlQ1VX84Bsr81wdJozafUZS8skODQ6HDoPuxD0LAjI5QArC6oGMmPn7zwWcgiOxEfU0Fan2zLE0A646lSRJkXZw6GPGwkBHgSDpmGSyssns4QdAiJdwXirBRdnaxfvrBbw%3D%3D&nvMid=83307628360&catId=50004654
63,5752464740.0,13,당일도축 한우 암소 대구뭉티기 생고기 우둔살 육사시미 육회 물회 캠핑고기,옵션 3.0개야 너무 많아 살려줘,14800,532.0,680.0,325,1,그립소,3500,육회용,우둔,200g,,https://cr.shopping.naver.com/adcr.nhn?x=Z0irFsAOySl7tIrxQvoerv%2F%2F%2Fw%3D%3Ds4Y39RyPJ6tUglVpfqWPp3o8Inw0T7klsfC4lYsAoU3rVgDNrJ2WlzBl62rd8y%2BCyUzMBvFaG%2F079sQFLMpad2kbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F27bPMeT5yTbsXCDJE%2FvyTJs2fc%2BxtC4sP8wcTpBRCecCWgPTzzeHD1NxMznpB2xQBaMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO7C%2BLVAwdfC1EETLbyWwH8eKbW1fIL7mk%2F4zxMeQ8D31IJFc0Uf%2BSGT%2BYme1K%2F%2BeSkQhkkHXK4%2FmSRy5icYE%2F27BW36r4QZshREfg%2B3vq7RNi0rmJqsbPkGYTSPzwG4NKOwB8z31o1ouUxGK7maDUlWKIEPy9huh9JNuR6eleqJXs41oD%2BJk04x9tRyKi9hUN9cSleoFxZpYEh0mGGbDRSncl36m40J4cZpkaCXQq5%2FWlgvX0w4R4NU6IvvxFSnIGiKHo%2FyT16736pMtPCEEvfx%2Ba1jLQOVNybbQbS5UcUfuIx2EDdtBEOqUyYEhbnfDxefzdVKFUBJZQIF7Z1dJZQ%2FA9E55JJzOT74xdn1HKWMYzkQSHPAcPC60NtocUp%2FTmjOkzT5LB0McRgapzqJ2pXHGDJgNOnsgO1K55hEPma%2FmWfszdj3uYnJfiqm3AJ44vxxyxdKmptg7pJ6HW2Pk7FhxyAhEKTy%2B0Zvtn8oYxIR0Q%3D%3D&nvMid=83296964154&catId=50004654
64,5271354325.0,14,초신선 당일도축 대구뭉티기 한우육회 소고기 육사시미 생고기 육회 250g 600g,육사시미250g(1-2인 추천) 오후3시 전까지 당일출고,25000,111.0,70.0,106,1,남도의식탁,4000,육회용,우둔,600g,,https://cr.shopping.naver.com/adcr.nhn?x=qr3BsWEi%2FVJHdL%2FFBITCVf%2F%2F%2Fw%3D%3Dsp2iBWUGFF9RkZCSRxPR3jUij9eZfswexuXqql7DCsm0A1UyhceycOwjr%2B6MqbEd%2FBnpSOu7vLTzcL0xUuznvRdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWp8PWwKegHRfqiNF7QR0BkYo8VzixXmqn7PGhZ2QbppbWpKED%2FyP7pWtYJm2G5zSXBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDSzBDeO8A1FQvaczgFonyzE6VzoC4%2BH6qR7FvcuQZqwa118On0%2B4OT76dMX121gsZ4Hs%2F2PHkpmvWjL2qy1nHubO%2BlfqttoqtdBmQSA4L%2BgoV6ZwP4gw6tLzytw%2BNa8QbFdrU9gBvTOY8XVxGgpGxxdUxNqtnwtCBg0A4SD31k0jlo7h%2Fi%2F3L5GnJYfYngc2Gfj0wghmcemWinjlb92hBOteIagjfhG3BZWvnVXWmdqfjcsrWYSOYieqK83LO9NqadS4l5h4ZtBpOYtSoPXLP%2FjZ3leH895FH1DKXIIzoaQA48pCbV1CyFtkI%2BWJFz9MKUPCrLo8%2Bo7OYHNKZ8a717NdXmFJVeV7im4LHwbWo%2FGL38B0jOH7upOi%2FnehNKiH4Cr7VAb36ErED7xDOmVlGU6rppahIea3ZUeZVvVSupv897k5qA0hHhD4VblK3A3%2B%2FnAgpyVLPuaO%2B3Zwp0VZ4Q4hWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82815877101&catId=50004654
65,5271354325.0,14,초신선 당일도축 대구뭉티기 한우육회 소고기 육사시미 생고기 육회 250g 600g,육사시미250g(1-2인 추천) 가능한빨리,25000,111.0,70.0,106,1,남도의식탁,4000,육회용,우둔,600g,,https://cr.shopping.naver.com/adcr.nhn?x=qr3BsWEi%2FVJHdL%2FFBITCVf%2F%2F%2Fw%3D%3Dsp2iBWUGFF9RkZCSRxPR3jUij9eZfswexuXqql7DCsm0A1UyhceycOwjr%2B6MqbEd%2FBnpSOu7vLTzcL0xUuznvRdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWp8PWwKegHRfqiNF7QR0BkYo8VzixXmqn7PGhZ2QbppbWpKED%2FyP7pWtYJm2G5zSXBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDSzBDeO8A1FQvaczgFonyzE6VzoC4%2BH6qR7FvcuQZqwa118On0%2B4OT76dMX121gsZ4Hs%2F2PHkpmvWjL2qy1nHubO%2BlfqttoqtdBmQSA4L%2BgoV6ZwP4gw6tLzytw%2BNa8QbFdrU9gBvTOY8XVxGgpGxxdUxNqtnwtCBg0A4SD31k0jlo7h%2Fi%2F3L5GnJYfYngc2Gfj0wghmcemWinjlb92hBOteIagjfhG3BZWvnVXWmdqfjcsrWYSOYieqK83LO9NqadS4l5h4ZtBpOYtSoPXLP%2FjZ3leH895FH1DKXIIzoaQA48pCbV1CyFtkI%2BWJFz9MKUPCrLo8%2Bo7OYHNKZ8a717NdXmFJVeV7im4LHwbWo%2FGL38B0jOH7upOi%2FnehNKiH4Cr7VAb36ErED7xDOmVlGU6rppahIea3ZUeZVvVSupv897k5qA0hHhD4VblK3A3%2B%2FnAgpyVLPuaO%2B3Zwp0VZ4Q4hWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82815877101&catId=50004654
66,5271354325.0,14,초신선 당일도축 대구뭉티기 한우육회 소고기 육사시미 생고기 육회 250g 600g,육사시미250g(1-2인 추천) 월출고 화도착,25000,111.0,70.0,106,1,남도의식탁,4000,육회용,우둔,600g,,https://cr.shopping.naver.com/adcr.nhn?x=qr3BsWEi%2FVJHdL%2FFBITCVf%2F%2F%2Fw%3D%3Dsp2iBWUGFF9RkZCSRxPR3jUij9eZfswexuXqql7DCsm0A1UyhceycOwjr%2B6MqbEd%2FBnpSOu7vLTzcL0xUuznvRdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWp8PWwKegHRfqiNF7QR0BkYo8VzixXmqn7PGhZ2QbppbWpKED%2FyP7pWtYJm2G5zSXBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDSzBDeO8A1FQvaczgFonyzE6VzoC4%2BH6qR7FvcuQZqwa118On0%2B4OT76dMX121gsZ4Hs%2F2PHkpmvWjL2qy1nHubO%2BlfqttoqtdBmQSA4L%2BgoV6ZwP4gw6tLzytw%2BNa8QbFdrU9gBvTOY8XVxGgpGxxdUxNqtnwtCBg0A4SD31k0jlo7h%2Fi%2F3L5GnJYfYngc2Gfj0wghmcemWinjlb92hBOteIagjfhG3BZWvnVXWmdqfjcsrWYSOYieqK83LO9NqadS4l5h4ZtBpOYtSoPXLP%2FjZ3leH895FH1DKXIIzoaQA48pCbV1CyFtkI%2BWJFz9MKUPCrLo8%2Bo7OYHNKZ8a717NdXmFJVeV7im4LHwbWo%2FGL38B0jOH7upOi%2FnehNKiH4Cr7VAb36ErED7xDOmVlGU6rppahIea3ZUeZVvVSupv897k5qA0hHhD4VblK3A3%2B%2FnAgpyVLPuaO%2B3Zwp0VZ4Q4hWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82815877101&catId=50004654
67,5271354325.0,14,초신선 당일도축 대구뭉티기 한우육회 소고기 육사시미 생고기 육회 250g 600g,육사시미250g(1-2인 추천) 화출고 수도착,25000,111.0,70.0,106,1,남도의식탁,4000,육회용,우둔,600g,,https://cr.shopping.naver.com/adcr.nhn?x=qr3BsWEi%2FVJHdL%2FFBITCVf%2F%2F%2Fw%3D%3Dsp2iBWUGFF9RkZCSRxPR3jUij9eZfswexuXqql7DCsm0A1UyhceycOwjr%2B6MqbEd%2FBnpSOu7vLTzcL0xUuznvRdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWp8PWwKegHRfqiNF7QR0BkYo8VzixXmqn7PGhZ2QbppbWpKED%2FyP7pWtYJm2G5zSXBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDSzBDeO8A1FQvaczgFonyzE6VzoC4%2BH6qR7FvcuQZqwa118On0%2B4OT76dMX121gsZ4Hs%2F2PHkpmvWjL2qy1nHubO%2BlfqttoqtdBmQSA4L%2BgoV6ZwP4gw6tLzytw%2BNa8QbFdrU9gBvTOY8XVxGgpGxxdUxNqtnwtCBg0A4SD31k0jlo7h%2Fi%2F3L5GnJYfYngc2Gfj0wghmcemWinjlb92hBOteIagjfhG3BZWvnVXWmdqfjcsrWYSOYieqK83LO9NqadS4l5h4ZtBpOYtSoPXLP%2FjZ3leH895FH1DKXIIzoaQA48pCbV1CyFtkI%2BWJFz9MKUPCrLo8%2Bo7OYHNKZ8a717NdXmFJVeV7im4LHwbWo%2FGL38B0jOH7upOi%2FnehNKiH4Cr7VAb36ErED7xDOmVlGU6rppahIea3ZUeZVvVSupv897k5qA0hHhD4VblK3A3%2B%2FnAgpyVLPuaO%2B3Zwp0VZ4Q4hWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82815877101&catId=50004654
68,5271354325.0,14,초신선 당일도축 대구뭉티기 한우육회 소고기 육사시미 생고기 육회 250g 600g,육사시미250g(1-2인 추천) 수출발 목도착,25000,111.0,70.0,106,1,남도의식탁,4000,육회용,우둔,600g,,https://cr.shopping.naver.com/adcr.nhn?x=qr3BsWEi%2FVJHdL%2FFBITCVf%2F%2F%2Fw%3D%3Dsp2iBWUGFF9RkZCSRxPR3jUij9eZfswexuXqql7DCsm0A1UyhceycOwjr%2B6MqbEd%2FBnpSOu7vLTzcL0xUuznvRdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWp8PWwKegHRfqiNF7QR0BkYo8VzixXmqn7PGhZ2QbppbWpKED%2FyP7pWtYJm2G5zSXBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDSzBDeO8A1FQvaczgFonyzE6VzoC4%2BH6qR7FvcuQZqwa118On0%2B4OT76dMX121gsZ4Hs%2F2PHkpmvWjL2qy1nHubO%2BlfqttoqtdBmQSA4L%2BgoV6ZwP4gw6tLzytw%2BNa8QbFdrU9gBvTOY8XVxGgpGxxdUxNqtnwtCBg0A4SD31k0jlo7h%2Fi%2F3L5GnJYfYngc2Gfj0wghmcemWinjlb92hBOteIagjfhG3BZWvnVXWmdqfjcsrWYSOYieqK83LO9NqadS4l5h4ZtBpOYtSoPXLP%2FjZ3leH895FH1DKXIIzoaQA48pCbV1CyFtkI%2BWJFz9MKUPCrLo8%2Bo7OYHNKZ8a717NdXmFJVeV7im4LHwbWo%2FGL38B0jOH7upOi%2FnehNKiH4Cr7VAb36ErED7xDOmVlGU6rppahIea3ZUeZVvVSupv897k5qA0hHhD4VblK3A3%2B%2FnAgpyVLPuaO%2B3Zwp0VZ4Q4hWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82815877101&catId=50004654
69,5271354325.0,14,초신선 당일도축 대구뭉티기 한우육회 소고기 육사시미 생고기 육회 250g 600g,육사시미250g(1-2인 추천) 목출발 금도착,25000,111.0,70.0,106,1,남도의식탁,4000,육회용,우둔,600g,,https://cr.shopping.naver.com/adcr.nhn?x=qr3BsWEi%2FVJHdL%2FFBITCVf%2F%2F%2Fw%3D%3Dsp2iBWUGFF9RkZCSRxPR3jUij9eZfswexuXqql7DCsm0A1UyhceycOwjr%2B6MqbEd%2FBnpSOu7vLTzcL0xUuznvRdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWp8PWwKegHRfqiNF7QR0BkYo8VzixXmqn7PGhZ2QbppbWpKED%2FyP7pWtYJm2G5zSXBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDSzBDeO8A1FQvaczgFonyzE6VzoC4%2BH6qR7FvcuQZqwa118On0%2B4OT76dMX121gsZ4Hs%2F2PHkpmvWjL2qy1nHubO%2BlfqttoqtdBmQSA4L%2BgoV6ZwP4gw6tLzytw%2BNa8QbFdrU9gBvTOY8XVxGgpGxxdUxNqtnwtCBg0A4SD31k0jlo7h%2Fi%2F3L5GnJYfYngc2Gfj0wghmcemWinjlb92hBOteIagjfhG3BZWvnVXWmdqfjcsrWYSOYieqK83LO9NqadS4l5h4ZtBpOYtSoPXLP%2FjZ3leH895FH1DKXIIzoaQA48pCbV1CyFtkI%2BWJFz9MKUPCrLo8%2Bo7OYHNKZ8a717NdXmFJVeV7im4LHwbWo%2FGL38B0jOH7upOi%2FnehNKiH4Cr7VAb36ErED7xDOmVlGU6rppahIea3ZUeZVvVSupv897k5qA0hHhD4VblK3A3%2B%2FnAgpyVLPuaO%2B3Zwp0VZ4Q4hWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82815877101&catId=50004654
70,5271354325.0,14,초신선 당일도축 대구뭉티기 한우육회 소고기 육사시미 생고기 육회 250g 600g,육사시미250g(1-2인 추천) 금출발 토도착,25000,111.0,70.0,106,1,남도의식탁,4000,육회용,우둔,600g,,https://cr.shopping.naver.com/adcr.nhn?x=qr3BsWEi%2FVJHdL%2FFBITCVf%2F%2F%2Fw%3D%3Dsp2iBWUGFF9RkZCSRxPR3jUij9eZfswexuXqql7DCsm0A1UyhceycOwjr%2B6MqbEd%2FBnpSOu7vLTzcL0xUuznvRdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWp8PWwKegHRfqiNF7QR0BkYo8VzixXmqn7PGhZ2QbppbWpKED%2FyP7pWtYJm2G5zSXBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDSzBDeO8A1FQvaczgFonyzE6VzoC4%2BH6qR7FvcuQZqwa118On0%2B4OT76dMX121gsZ4Hs%2F2PHkpmvWjL2qy1nHubO%2BlfqttoqtdBmQSA4L%2BgoV6ZwP4gw6tLzytw%2BNa8QbFdrU9gBvTOY8XVxGgpGxxdUxNqtnwtCBg0A4SD31k0jlo7h%2Fi%2F3L5GnJYfYngc2Gfj0wghmcemWinjlb92hBOteIagjfhG3BZWvnVXWmdqfjcsrWYSOYieqK83LO9NqadS4l5h4ZtBpOYtSoPXLP%2FjZ3leH895FH1DKXIIzoaQA48pCbV1CyFtkI%2BWJFz9MKUPCrLo8%2Bo7OYHNKZ8a717NdXmFJVeV7im4LHwbWo%2FGL38B0jOH7upOi%2FnehNKiH4Cr7VAb36ErED7xDOmVlGU6rppahIea3ZUeZVvVSupv897k5qA0hHhD4VblK3A3%2B%2FnAgpyVLPuaO%2B3Zwp0VZ4Q4hWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82815877101&catId=50004654
71,5271354325.0,14,초신선 당일도축 대구뭉티기 한우육회 소고기 육사시미 생고기 육회 250g 600g,육사시미600g(2-4인추천) 오후3시 전까지 당일출고 (+19000원),44000,111.0,70.0,106,1,남도의식탁,4000,육회용,우둔,600g,,https://cr.shopping.naver.com/adcr.nhn?x=qr3BsWEi%2FVJHdL%2FFBITCVf%2F%2F%2Fw%3D%3Dsp2iBWUGFF9RkZCSRxPR3jUij9eZfswexuXqql7DCsm0A1UyhceycOwjr%2B6MqbEd%2FBnpSOu7vLTzcL0xUuznvRdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWp8PWwKegHRfqiNF7QR0BkYo8VzixXmqn7PGhZ2QbppbWpKED%2FyP7pWtYJm2G5zSXBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDSzBDeO8A1FQvaczgFonyzE6VzoC4%2BH6qR7FvcuQZqwa118On0%2B4OT76dMX121gsZ4Hs%2F2PHkpmvWjL2qy1nHubO%2BlfqttoqtdBmQSA4L%2BgoV6ZwP4gw6tLzytw%2BNa8QbFdrU9gBvTOY8XVxGgpGxxdUxNqtnwtCBg0A4SD31k0jlo7h%2Fi%2F3L5GnJYfYngc2Gfj0wghmcemWinjlb92hBOteIagjfhG3BZWvnVXWmdqfjcsrWYSOYieqK83LO9NqadS4l5h4ZtBpOYtSoPXLP%2FjZ3leH895FH1DKXIIzoaQA48pCbV1CyFtkI%2BWJFz9MKUPCrLo8%2Bo7OYHNKZ8a717NdXmFJVeV7im4LHwbWo%2FGL38B0jOH7upOi%2FnehNKiH4Cr7VAb36ErED7xDOmVlGU6rppahIea3ZUeZVvVSupv897k5qA0hHhD4VblK3A3%2B%2FnAgpyVLPuaO%2B3Zwp0VZ4Q4hWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82815877101&catId=50004654
72,5271354325.0,14,초신선 당일도축 대구뭉티기 한우육회 소고기 육사시미 생고기 육회 250g 600g,육사시미600g(2-4인추천) 가능한빨리 (+19000원),44000,111.0,70.0,106,1,남도의식탁,4000,육회용,우둔,600g,,https://cr.shopping.naver.com/adcr.nhn?x=qr3BsWEi%2FVJHdL%2FFBITCVf%2F%2F%2Fw%3D%3Dsp2iBWUGFF9RkZCSRxPR3jUij9eZfswexuXqql7DCsm0A1UyhceycOwjr%2B6MqbEd%2FBnpSOu7vLTzcL0xUuznvRdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWp8PWwKegHRfqiNF7QR0BkYo8VzixXmqn7PGhZ2QbppbWpKED%2FyP7pWtYJm2G5zSXBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDSzBDeO8A1FQvaczgFonyzE6VzoC4%2BH6qR7FvcuQZqwa118On0%2B4OT76dMX121gsZ4Hs%2F2PHkpmvWjL2qy1nHubO%2BlfqttoqtdBmQSA4L%2BgoV6ZwP4gw6tLzytw%2BNa8QbFdrU9gBvTOY8XVxGgpGxxdUxNqtnwtCBg0A4SD31k0jlo7h%2Fi%2F3L5GnJYfYngc2Gfj0wghmcemWinjlb92hBOteIagjfhG3BZWvnVXWmdqfjcsrWYSOYieqK83LO9NqadS4l5h4ZtBpOYtSoPXLP%2FjZ3leH895FH1DKXIIzoaQA48pCbV1CyFtkI%2BWJFz9MKUPCrLo8%2Bo7OYHNKZ8a717NdXmFJVeV7im4LHwbWo%2FGL38B0jOH7upOi%2FnehNKiH4Cr7VAb36ErED7xDOmVlGU6rppahIea3ZUeZVvVSupv897k5qA0hHhD4VblK3A3%2B%2FnAgpyVLPuaO%2B3Zwp0VZ4Q4hWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82815877101&catId=50004654
