,상품번호,랭킹,상품명,옵션,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크
98,5122822833.0,24,당일도축 대구 뭉티기 한우 우둔살 250g 600g(덩어리),600g(덩어리)+양념장 (+21000원),40500,74.0,19.0,26,1,철따라농산물,4000,육회용,우둔,250g,,https://cr.shopping.naver.com/adcr.nhn?x=jo%2BlVbkm9kukdAm9a0En4P%2F%2F%2Fw%3D%3DsXd%2FuMQGR8H1cKGATPu3FJisps6IC%2FvFUStJyf6Hmm8KLbFvSWjPhxlR1lJrN0ntQxU92JtlM1rWgs74TnCxqgQC6qys0NE86Y09hrfVgUgHL%2Fowdnq7%2Fmfq67OVRzok0AngyjeKUxND52W9uasfeDqJ0fMVPBWCH8w7680eQNF%2FM%2BUPYDo72PxZ4GMpevHCxBbLvIzU8ToxwDX9Mi%2FxNqDaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEVDAWcIZIJH%2Fcj1m4VD0YX%2FoE0EOVFvVT6GxpRzL33T1XL%2Fowdnq7%2Fmfq67OVRzok0S5SJNLgIdS1XFCtZ5GETGHkZHGEahFwuRi1SainUNcFWCK%2FOGbTbsX0USo79jyPQCFkxl4irT%2BvW6dSwKhk5ZFArEMFzG2J50Igi5WOIjYyhaurlTdS9Rsf%2FQB4bACkUBCf6BFBZ6bVWRbRervpupV7pCuXhj8hc6vlrCDf4iLeUN9JtZdWijiCY4vJsfdWpzJeI681%2FkduCrHFBNyjjyHB4q6q7lTu5QFLOX1qhKVhD6gE14IVV%2BD5dQu6iyUrzBHT5nqsStinr%2F3I%2Fuevu3UtPTf91Nme6H2e%2BL31o7ILPM2gBzuId%2FPjouPth6r3T%2BEhgimapZ3K%2B5y7I3OSrgG9TZjqEQTAbFzUBl8432wvhVEAf6wwM5tqtSh0bB5Hx&nvMid=82667343249&catId=50004654
99,5278835485.0,25,당일도축 한우 뭉티기 육사시미 육회 소고기 생고기 대구뭉티기,한우 육사시미 300g,23900,26.0,13.0,18,1,농부의 바구니,3000,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=UqhgkxGXZ4o61VQSdXLiOf%2F%2F%2Fw%3D%3Ds%2Fda%2FDMos69ZoKzknXK7pZnmGIs7ts5HdXIBUsbOZy8lkHQYrEb4H4Di%2Fe%2BFcE%2BvHsc5F4A7UZNRe8kGdOZH0zY9w5XCaggkotGVsM3tJShBVXemfpmeX70wC2wQT5nyiBte2Da%2BcRSMmzTx7XU%2B5wE3nA4G6GS3jhmghuoaLZSr%2F2Cb2rbZqRSYN1GO2EGFBtsgQFx%2FBjeewfS0uS4e4VruVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFFE89PIZM74aoRjvRsx4AzGb7Kdc5DhehkeETZ2x0p6ihVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv0cRqJDi%2BJILjrosDE6NLxEHBuAN3Y52LIwvQF%2BvqybMtqHtwa5toZRJGf%2FxebAOEqVmT0wOuy4k4LquuQNZfN3N81WjUpxJVJrN5mDsz4Bp2XqHDh2m%2FxHT7EhYfiZ38RnWQqtIJHcwMO9WorBzTbnKTxhQM63s%2FB1bKilJN8ShKXHdbaDeMW4KwLlyLfESaoX6LmpqT0xIcsl%2Bsg%2FRfEas6vq4CQV2sP%2BfvAgYPbzk4UycU%2BoyB3M11sl%2FyIwPRYRBJ0Khj0K3aXXEkDE6vl1tGjKAKPEu%2F6Mziho%2BVsgRc4LJg6rYGuCOtW5EUvaGasWvfC2NY%2FdHT1K7rfjw0gNvU2Y6hEEwGxc1AZfON9sL4VRAH%2BsMDObarUodGweR8Q%3D%3D&nvMid=82823327331&catId=50004654
100,5278835485.0,25,당일도축 한우 뭉티기 육사시미 육회 소고기 생고기 대구뭉티기,한우 육회 300g,23900,26.0,13.0,18,1,농부의 바구니,3000,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=UqhgkxGXZ4o61VQSdXLiOf%2F%2F%2Fw%3D%3Ds%2Fda%2FDMos69ZoKzknXK7pZnmGIs7ts5HdXIBUsbOZy8lkHQYrEb4H4Di%2Fe%2BFcE%2BvHsc5F4A7UZNRe8kGdOZH0zY9w5XCaggkotGVsM3tJShBVXemfpmeX70wC2wQT5nyiBte2Da%2BcRSMmzTx7XU%2B5wE3nA4G6GS3jhmghuoaLZSr%2F2Cb2rbZqRSYN1GO2EGFBtsgQFx%2FBjeewfS0uS4e4VruVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFFE89PIZM74aoRjvRsx4AzGb7Kdc5DhehkeETZ2x0p6ihVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv0cRqJDi%2BJILjrosDE6NLxEHBuAN3Y52LIwvQF%2BvqybMtqHtwa5toZRJGf%2FxebAOEqVmT0wOuy4k4LquuQNZfN3N81WjUpxJVJrN5mDsz4Bp2XqHDh2m%2FxHT7EhYfiZ38RnWQqtIJHcwMO9WorBzTbnKTxhQM63s%2FB1bKilJN8ShKXHdbaDeMW4KwLlyLfESaoX6LmpqT0xIcsl%2Bsg%2FRfEas6vq4CQV2sP%2BfvAgYPbzk4UycU%2BoyB3M11sl%2FyIwPRYRBJ0Khj0K3aXXEkDE6vl1tGjKAKPEu%2F6Mziho%2BVsgRc4LJg6rYGuCOtW5EUvaGasWvfC2NY%2FdHT1K7rfjw0gNvU2Y6hEEwGxc1AZfON9sL4VRAH%2BsMDObarUodGweR8Q%3D%3D&nvMid=82823327331&catId=50004654
101,5278835485.0,25,당일도축 한우 뭉티기 육사시미 육회 소고기 생고기 대구뭉티기,육사시미300g + 육회300g (+17000원),40900,26.0,13.0,18,1,농부의 바구니,3000,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=UqhgkxGXZ4o61VQSdXLiOf%2F%2F%2Fw%3D%3Ds%2Fda%2FDMos69ZoKzknXK7pZnmGIs7ts5HdXIBUsbOZy8lkHQYrEb4H4Di%2Fe%2BFcE%2BvHsc5F4A7UZNRe8kGdOZH0zY9w5XCaggkotGVsM3tJShBVXemfpmeX70wC2wQT5nyiBte2Da%2BcRSMmzTx7XU%2B5wE3nA4G6GS3jhmghuoaLZSr%2F2Cb2rbZqRSYN1GO2EGFBtsgQFx%2FBjeewfS0uS4e4VruVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFFE89PIZM74aoRjvRsx4AzGb7Kdc5DhehkeETZ2x0p6ihVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv0cRqJDi%2BJILjrosDE6NLxEHBuAN3Y52LIwvQF%2BvqybMtqHtwa5toZRJGf%2FxebAOEqVmT0wOuy4k4LquuQNZfN3N81WjUpxJVJrN5mDsz4Bp2XqHDh2m%2FxHT7EhYfiZ38RnWQqtIJHcwMO9WorBzTbnKTxhQM63s%2FB1bKilJN8ShKXHdbaDeMW4KwLlyLfESaoX6LmpqT0xIcsl%2Bsg%2FRfEas6vq4CQV2sP%2BfvAgYPbzk4UycU%2BoyB3M11sl%2FyIwPRYRBJ0Khj0K3aXXEkDE6vl1tGjKAKPEu%2F6Mziho%2BVsgRc4LJg6rYGuCOtW5EUvaGasWvfC2NY%2FdHT1K7rfjw0gNvU2Y6hEEwGxc1AZfON9sL4VRAH%2BsMDObarUodGweR8Q%3D%3D&nvMid=82823327331&catId=50004654
102,5077832126.0,26,대구 뭉티기 생고기 육사시미 당일도축 한우육회 소고기육회 한우우둔살 150g 300g,한우뭉티기(육사시미)150g+수제양념장+참기름,14980,268.0,37.0,14,1,스위트쿡,4000,육회용,우둔,150g,,https://cr.shopping.naver.com/adcr.nhn?x=8%2F3huuadqq1vFKWTL%2Flm3P%2F%2F%2Fw%3D%3Ds4lGO88iLvNfqT%2FMUb3wvHIL2HQY7UNJlge%2B9UmSMEJJkHQYrEb4H4Di%2Fe%2BFcE%2BvHz76dUqvTLZsdc98KV9O12SjrFdVqk9ZkYUkSrorwvzVVXemfpmeX70wC2wQT5nyiBte2Da%2BcRSMmzTx7XU%2B5wE3nA4G6GS3jhmghuoaLZSr%2F2Cb2rbZqRSYN1GO2EGFBtsgQFx%2FBjeewfS0uS4e4VruVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFF1OY32vgmfslHYt24XEaJGr7Kdc5DhehkeETZ2x0p6ihVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv39wTjnwZrVg%2FLkauXHOsL8oL4QjBDap7zz9Hbtp8wzZtqHtwa5toZRJGf%2FxebAOEr0dpMjdXTWH3QVEDQPQPobN81WjUpxJVJrN5mDsz4BpW2D1UE3StlPSAfBR0VpSEiW9oPb8QCdIej8O0M1BxjW1rsCSrg1oIEHGaZV9%2FFwxMNj40qHVmea2QY4IsOFZqo8VN6QIwoiSjxnqowfUg%2F%2FBr95bKQlFY2trhU2Mjb4nt7eU9gn1a62vRlqj76CUp8ehJIL5e1ODlLJfg5ErD2s3ZVZlu16%2FmuzL4%2FbzY%2B4DD%2B1GzYyCQAVsDO6ulMSblipZP7mCPpSsZLBuLTBtV7VKu1fnFUP%2BtEIjOFSLKfhtmIhDDf%2Bk2FG83XEc7Pn0Ew4SwcLvxUEucVmH%2BcOht40%3D&nvMid=82622353824&catId=50004654
103,5077832126.0,26,대구 뭉티기 생고기 육사시미 당일도축 한우육회 소고기육회 한우우둔살 150g 300g,한우육회150g+수제양념장,14980,268.0,37.0,14,1,스위트쿡,4000,육회용,우둔,150g,,https://cr.shopping.naver.com/adcr.nhn?x=8%2F3huuadqq1vFKWTL%2Flm3P%2F%2F%2Fw%3D%3Ds4lGO88iLvNfqT%2FMUb3wvHIL2HQY7UNJlge%2B9UmSMEJJkHQYrEb4H4Di%2Fe%2BFcE%2BvHz76dUqvTLZsdc98KV9O12SjrFdVqk9ZkYUkSrorwvzVVXemfpmeX70wC2wQT5nyiBte2Da%2BcRSMmzTx7XU%2B5wE3nA4G6GS3jhmghuoaLZSr%2F2Cb2rbZqRSYN1GO2EGFBtsgQFx%2FBjeewfS0uS4e4VruVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFF1OY32vgmfslHYt24XEaJGr7Kdc5DhehkeETZ2x0p6ihVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv39wTjnwZrVg%2FLkauXHOsL8oL4QjBDap7zz9Hbtp8wzZtqHtwa5toZRJGf%2FxebAOEr0dpMjdXTWH3QVEDQPQPobN81WjUpxJVJrN5mDsz4BpW2D1UE3StlPSAfBR0VpSEiW9oPb8QCdIej8O0M1BxjW1rsCSrg1oIEHGaZV9%2FFwxMNj40qHVmea2QY4IsOFZqo8VN6QIwoiSjxnqowfUg%2F%2FBr95bKQlFY2trhU2Mjb4nt7eU9gn1a62vRlqj76CUp8ehJIL5e1ODlLJfg5ErD2s3ZVZlu16%2FmuzL4%2FbzY%2B4DD%2B1GzYyCQAVsDO6ulMSblipZP7mCPpSsZLBuLTBtV7VKu1fnFUP%2BtEIjOFSLKfhtmIhDDf%2Bk2FG83XEc7Pn0Ew4SwcLvxUEucVmH%2BcOht40%3D&nvMid=82622353824&catId=50004654
104,5077832126.0,26,대구 뭉티기 생고기 육사시미 당일도축 한우육회 소고기육회 한우우둔살 150g 300g,한우뭉티기(육사시미)300g+수제양념장+참기름 (+12000원),26980,268.0,37.0,14,1,스위트쿡,4000,육회용,우둔,150g,,https://cr.shopping.naver.com/adcr.nhn?x=8%2F3huuadqq1vFKWTL%2Flm3P%2F%2F%2Fw%3D%3Ds4lGO88iLvNfqT%2FMUb3wvHIL2HQY7UNJlge%2B9UmSMEJJkHQYrEb4H4Di%2Fe%2BFcE%2BvHz76dUqvTLZsdc98KV9O12SjrFdVqk9ZkYUkSrorwvzVVXemfpmeX70wC2wQT5nyiBte2Da%2BcRSMmzTx7XU%2B5wE3nA4G6GS3jhmghuoaLZSr%2F2Cb2rbZqRSYN1GO2EGFBtsgQFx%2FBjeewfS0uS4e4VruVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFF1OY32vgmfslHYt24XEaJGr7Kdc5DhehkeETZ2x0p6ihVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv39wTjnwZrVg%2FLkauXHOsL8oL4QjBDap7zz9Hbtp8wzZtqHtwa5toZRJGf%2FxebAOEr0dpMjdXTWH3QVEDQPQPobN81WjUpxJVJrN5mDsz4BpW2D1UE3StlPSAfBR0VpSEiW9oPb8QCdIej8O0M1BxjW1rsCSrg1oIEHGaZV9%2FFwxMNj40qHVmea2QY4IsOFZqo8VN6QIwoiSjxnqowfUg%2F%2FBr95bKQlFY2trhU2Mjb4nt7eU9gn1a62vRlqj76CUp8ehJIL5e1ODlLJfg5ErD2s3ZVZlu16%2FmuzL4%2FbzY%2B4DD%2B1GzYyCQAVsDO6ulMSblipZP7mCPpSsZLBuLTBtV7VKu1fnFUP%2BtEIjOFSLKfhtmIhDDf%2Bk2FG83XEc7Pn0Ew4SwcLvxUEucVmH%2BcOht40%3D&nvMid=82622353824&catId=50004654
105,5077832126.0,26,대구 뭉티기 생고기 육사시미 당일도축 한우육회 소고기육회 한우우둔살 150g 300g,한우육회300g+수제양념장 (+12000원),26980,268.0,37.0,14,1,스위트쿡,4000,육회용,우둔,150g,,https://cr.shopping.naver.com/adcr.nhn?x=8%2F3huuadqq1vFKWTL%2Flm3P%2F%2F%2Fw%3D%3Ds4lGO88iLvNfqT%2FMUb3wvHIL2HQY7UNJlge%2B9UmSMEJJkHQYrEb4H4Di%2Fe%2BFcE%2BvHz76dUqvTLZsdc98KV9O12SjrFdVqk9ZkYUkSrorwvzVVXemfpmeX70wC2wQT5nyiBte2Da%2BcRSMmzTx7XU%2B5wE3nA4G6GS3jhmghuoaLZSr%2F2Cb2rbZqRSYN1GO2EGFBtsgQFx%2FBjeewfS0uS4e4VruVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFF1OY32vgmfslHYt24XEaJGr7Kdc5DhehkeETZ2x0p6ihVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv39wTjnwZrVg%2FLkauXHOsL8oL4QjBDap7zz9Hbtp8wzZtqHtwa5toZRJGf%2FxebAOEr0dpMjdXTWH3QVEDQPQPobN81WjUpxJVJrN5mDsz4BpW2D1UE3StlPSAfBR0VpSEiW9oPb8QCdIej8O0M1BxjW1rsCSrg1oIEHGaZV9%2FFwxMNj40qHVmea2QY4IsOFZqo8VN6QIwoiSjxnqowfUg%2F%2FBr95bKQlFY2trhU2Mjb4nt7eU9gn1a62vRlqj76CUp8ehJIL5e1ODlLJfg5ErD2s3ZVZlu16%2FmuzL4%2FbzY%2B4DD%2B1GzYyCQAVsDO6ulMSblipZP7mCPpSsZLBuLTBtV7VKu1fnFUP%2BtEIjOFSLKfhtmIhDDf%2Bk2FG83XEc7Pn0Ew4SwcLvxUEucVmH%2BcOht40%3D&nvMid=82622353824&catId=50004654
106,5748056378.0,27,당일도축 주인직접 대구뭉티기 한우생고기 육사시미 육회 300g+소스,육사시미+소스 300g,21600,28.0,41.0,23,1,그립소,3500,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=PpazhGWTHhYdYf4%2FnjKogf%2F%2F%2Fw%3D%3DsrlA%2BaR63AozilylYzoyzkmovffW5QzNUnsVeewSCmYpkHQYrEb4H4Di%2Fe%2BFcE%2BvH27CnCJnQ3ZWG2MIBKpTlbFba%2F134zXGhDQkuaAuAeP5VXemfpmeX70wC2wQT5nyiBte2Da%2BcRSMmzTx7XU%2B5wE3nA4G6GS3jhmghuoaLZSr%2F2Cb2rbZqRSYN1GO2EGFBtsgQFx%2FBjeewfS0uS4e4VruVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFFXq9TwVX%2Fg25FfrppLk9t3L7Kdc5DhehkeETZ2x0p6ihVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv%2B2%2BK6AHCqJn50VkG4PY0azV1%2FNFL1G1dN2XyG289WfVtqHtwa5toZRJGf%2FxebAOEhROtzbGn4HAPzIXa9OzIkfN81WjUpxJVJrN5mDsz4Bp2JQhWdtAPviDPrYuaTRmMk60Hw%2FhmVrRBNwAiA9hjMJ0Yvl%2BvujK9ORxY8qUP%2FRBqZYktV9UB6hPafq6tglf2HNXd1korppDIk7NbY6Ddq4oCthFuMXO2ABTtIR%2BTTTcR2kuP%2FX%2BNrkl1CoFPKOjDlouiZ2K75dSXmqvBSfFU9usGvSZZnJA2yQCVBBr3HxBKaa3BghPnw9iQe%2FhGzJ9GtJHH9n2ZBUkM9PDAGasCFOSC9kz3bGE5VCMEi0BBeZmHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=83292555672&catId=50004654
107,5748056378.0,27,당일도축 주인직접 대구뭉티기 한우생고기 육사시미 육회 300g+소스,육사시미+소스 400g (+6400원),28000,28.0,41.0,23,1,그립소,3500,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=PpazhGWTHhYdYf4%2FnjKogf%2F%2F%2Fw%3D%3DsrlA%2BaR63AozilylYzoyzkmovffW5QzNUnsVeewSCmYpkHQYrEb4H4Di%2Fe%2BFcE%2BvH27CnCJnQ3ZWG2MIBKpTlbFba%2F134zXGhDQkuaAuAeP5VXemfpmeX70wC2wQT5nyiBte2Da%2BcRSMmzTx7XU%2B5wE3nA4G6GS3jhmghuoaLZSr%2F2Cb2rbZqRSYN1GO2EGFBtsgQFx%2FBjeewfS0uS4e4VruVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFFXq9TwVX%2Fg25FfrppLk9t3L7Kdc5DhehkeETZ2x0p6ihVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv%2B2%2BK6AHCqJn50VkG4PY0azV1%2FNFL1G1dN2XyG289WfVtqHtwa5toZRJGf%2FxebAOEhROtzbGn4HAPzIXa9OzIkfN81WjUpxJVJrN5mDsz4Bp2JQhWdtAPviDPrYuaTRmMk60Hw%2FhmVrRBNwAiA9hjMJ0Yvl%2BvujK9ORxY8qUP%2FRBqZYktV9UB6hPafq6tglf2HNXd1korppDIk7NbY6Ddq4oCthFuMXO2ABTtIR%2BTTTcR2kuP%2FX%2BNrkl1CoFPKOjDlouiZ2K75dSXmqvBSfFU9usGvSZZnJA2yQCVBBr3HxBKaa3BghPnw9iQe%2FhGzJ9GtJHH9n2ZBUkM9PDAGasCFOSC9kz3bGE5VCMEi0BBeZmHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=83292555672&catId=50004654
108,5748056378.0,27,당일도축 주인직접 대구뭉티기 한우생고기 육사시미 육회 300g+소스,육회+소스 300g,21600,28.0,41.0,23,1,그립소,3500,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=PpazhGWTHhYdYf4%2FnjKogf%2F%2F%2Fw%3D%3DsrlA%2BaR63AozilylYzoyzkmovffW5QzNUnsVeewSCmYpkHQYrEb4H4Di%2Fe%2BFcE%2BvH27CnCJnQ3ZWG2MIBKpTlbFba%2F134zXGhDQkuaAuAeP5VXemfpmeX70wC2wQT5nyiBte2Da%2BcRSMmzTx7XU%2B5wE3nA4G6GS3jhmghuoaLZSr%2F2Cb2rbZqRSYN1GO2EGFBtsgQFx%2FBjeewfS0uS4e4VruVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFFXq9TwVX%2Fg25FfrppLk9t3L7Kdc5DhehkeETZ2x0p6ihVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv%2B2%2BK6AHCqJn50VkG4PY0azV1%2FNFL1G1dN2XyG289WfVtqHtwa5toZRJGf%2FxebAOEhROtzbGn4HAPzIXa9OzIkfN81WjUpxJVJrN5mDsz4Bp2JQhWdtAPviDPrYuaTRmMk60Hw%2FhmVrRBNwAiA9hjMJ0Yvl%2BvujK9ORxY8qUP%2FRBqZYktV9UB6hPafq6tglf2HNXd1korppDIk7NbY6Ddq4oCthFuMXO2ABTtIR%2BTTTcR2kuP%2FX%2BNrkl1CoFPKOjDlouiZ2K75dSXmqvBSfFU9usGvSZZnJA2yQCVBBr3HxBKaa3BghPnw9iQe%2FhGzJ9GtJHH9n2ZBUkM9PDAGasCFOSC9kz3bGE5VCMEi0BBeZmHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=83292555672&catId=50004654
109,5748056378.0,27,당일도축 주인직접 대구뭉티기 한우생고기 육사시미 육회 300g+소스,육회+소스 400g (+6400원),28000,28.0,41.0,23,1,그립소,3500,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=PpazhGWTHhYdYf4%2FnjKogf%2F%2F%2Fw%3D%3DsrlA%2BaR63AozilylYzoyzkmovffW5QzNUnsVeewSCmYpkHQYrEb4H4Di%2Fe%2BFcE%2BvH27CnCJnQ3ZWG2MIBKpTlbFba%2F134zXGhDQkuaAuAeP5VXemfpmeX70wC2wQT5nyiBte2Da%2BcRSMmzTx7XU%2B5wE3nA4G6GS3jhmghuoaLZSr%2F2Cb2rbZqRSYN1GO2EGFBtsgQFx%2FBjeewfS0uS4e4VruVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFFXq9TwVX%2Fg25FfrppLk9t3L7Kdc5DhehkeETZ2x0p6ihVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv%2B2%2BK6AHCqJn50VkG4PY0azV1%2FNFL1G1dN2XyG289WfVtqHtwa5toZRJGf%2FxebAOEhROtzbGn4HAPzIXa9OzIkfN81WjUpxJVJrN5mDsz4Bp2JQhWdtAPviDPrYuaTRmMk60Hw%2FhmVrRBNwAiA9hjMJ0Yvl%2BvujK9ORxY8qUP%2FRBqZYktV9UB6hPafq6tglf2HNXd1korppDIk7NbY6Ddq4oCthFuMXO2ABTtIR%2BTTTcR2kuP%2FX%2BNrkl1CoFPKOjDlouiZ2K75dSXmqvBSfFU9usGvSZZnJA2yQCVBBr3HxBKaa3BghPnw9iQe%2FhGzJ9GtJHH9n2ZBUkM9PDAGasCFOSC9kz3bGE5VCMEi0BBeZmHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=83292555672&catId=50004654
110,6929883547.0,29,당일도축 한우 육사시미 대구 뭉티기 생고기,육사시미 250g + 뭉티기양념 50g,23900,,,0,1,엄지네스토어,4000,육회용,"살치살, 토시살, 기타, 채끝",250g,1등급,https://cr.shopping.naver.com/adcr.nhn?x=8aJYGr51UfMrvAL6lmLeqv%2F%2F%2Fw%3D%3Ds54P69XqziNIdN6tCiy1XiCNCu%2FZbCZk9z%2B2%2F2HJJ6mVkHQYrEb4H4Di%2Fe%2BFcE%2BvHmQjcD0kW2TntoGr%2B6tUXF9fJENy3FP0g3CsIM1sFqSlVXemfpmeX70wC2wQT5nyiBte2Da%2BcRSMmzTx7XU%2B5wE3nA4G6GS3jhmghuoaLZSr%2F2Cb2rbZqRSYN1GO2EGFBtsgQFx%2FBjeewfS0uS4e4VruVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFFRpsbcIvr66xeTfgsZyWSML7Kdc5DhehkeETZ2x0p6ihVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv7zd6OenvivJNyzkyi7KTndI0jS13W4B7YiLDmgWZ5FUtqHtwa5toZRJGf%2FxebAOEg65NRz%2FNqzXMyMZVySLtO%2FN81WjUpxJVJrN5mDsz4Bp2XqHDh2m%2FxHT7EhYfiZ38dtKB5T%2BuXFxjtGfvJ6F6417U%2B7YchHCggFjVBttfxdLfnpv5yQQnPPOpwR3iegsHPYlgifNZ0A7BnWMsc9BnRcvibaHhvoNCBIT7lXx21oWD%2B1GzYyCQAVsDO6ulMSbll%2B5Aim47IdUt%2B2ltriARegdcGmixoEzOd5II5gItlI190IOtHd3Zi6U59JnRdlBxg4SwcLvxUEucVmH%2BcOht40%3D&nvMid=84474383869&catId=50004654
111,5604876835.0,30,(주)성진한우 대구 생고기 뭉티기 뭉텅이 육사시미 우둔살 육회 고기 육회용고기 오드레기,육회(200g/소스증정) (-1000원),11960,83.0,50.0,22,1,성진한우.성진고기마트,3500,육회용,"우둔, 기타",200g,,https://cr.shopping.naver.com/adcr.nhn?x=Rwu4a4jdeyCQbNGw6ae%2B9%2F%2F%2F%2Fw%3D%3DsJH7f91Kwm8yZgrBEXWPkfYdcuO%2F%2FLPSC0Ycg%2BapKwb%2BLbFvSWjPhxlR1lJrN0ntQPwqO9g%2B1azyUcvkQB%2BktXzlqVKmXBIcoaWuTWbFEYWbL%2Fowdnq7%2Fmfq67OVRzok0AngyjeKUxND52W9uasfeDqJ0fMVPBWCH8w7680eQNF%2FM%2BUPYDo72PxZ4GMpevHCxBbLvIzU8ToxwDX9Mi%2FxNqDaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEVNztb7q3qq6V99dnJUCqs6oE0EOVFvVT6GxpRzL33T1XL%2Fowdnq7%2Fmfq67OVRzok0S5SJNLgIdS1XFCtZ5GETGHM96y49eatrWrmzxADi46Kht8ZrpaRQkIun6srp4y9Fykcr6vnw1LOtzksWH5gNVw5X6eACVYdVkM%2FuIuJ917AhtvhoadyU647vPYnn7qBO5ZDqvN%2F1kjAYjAroA9cPbm7FqvINVhHQyuMjC9u2pxdxepLaauuvXW1aQmwYNmJIEvc7s9K17d8Y0ZbwXTdidFtHq9bKGI4n39guIbj1eXzh3i4NekMchobEBFcJQSdRfTlRLmgep4O0Xi8DmJWmXVse4OJFtCzx4%2FG237u5AqeXVqhAYr10mc4PLl4937%2FNlDmkRuOghpbcCUlTCBdsQA%2FtRs2MgkAFbAzurpTEm5Yqai8R1iwFB28MnHDYScPGZ6Ffgz65gMMDa%2Fy78Rkp3Yu4x7KmqteV%2BptkEhQ2aKAOEsHC78VBLnFZh%2FnDobeN&nvMid=83149373336&catId=50004654
