,상품번호,랭킹,상품명,옵션,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크
106,5058972428,23,당일도축 한우 육회 뭉티기 육사시미 양념장 무료제공 대구 명물 오드레기,한우 육회 120g-양념장포함,29800,1701,870,558,1,백년밥상,3500,"육회용, 구이용",,150g,,https://cr.shopping.naver.com/adcr.nhn?x=PfZoMXe280ZMEhXbpJvsIP%2F%2F%2Fw%3D%3DsjiFhHK8xGrXLoVKR4dyQirMkey6SnEGVUJAWwf1Eyqk2T%2B2I7vM1lywjaE2447yK6Cjz69hHQT0eyrSOS1X5hdyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHY05jCKqpnxQSI%2Fb9cusnfjCw11ZhAXhUwCFxSkE0YM6MTovK0t3p%2BuWYwjVzl8Poy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBvfUe7NbNpRCeHApXLKFxWZP9pFj3gZeyp5AZX%2FV8sZnGfdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADu2IAtJJgL7tqnAAR1j9Z%2BG%2FF7yX88Ola59teVCyL6HOwC7DYGI6FUpLZJfbByb5mwjTdyV2sJjTsHDPRA52%2Bb5E3JdVEP9js4hd%2ByMjMsd5CyVPXz5jfHLlDS%2Bkr9ybQrG5yJQj1uh%2BzylqLZqV5ll%2BL7cqzatFBue6LiIASJCQ5D4tGCP6VwsabohM%2FzTyYQOaFSWAF4Z%2FOtElob%2FMzHhE1oTCYOJJrqWMabJcCJTL5d5bT6fUJyNAXOrT7EZQA5u30cJfLmXQ2wWZ9iLgGjAe5PcsdixOKM84nfw%2BU7IK6zU1J7olL4OyMI9ufMfwP6zmjCHb5ERip74vVK93OGnY87jqRoca22SXe5rwpWKupaGimR4pR27mrh1IoDTOSgA%3D%3D&nvMid=82603493805&catId=50004654
107,5058972428,23,당일도축 한우 육회 뭉티기 육사시미 양념장 무료제공 대구 명물 오드레기,한우 육회 240g-양념장포함 (+13900원),43700,1701,870,558,1,백년밥상,3500,"육회용, 구이용",,150g,,https://cr.shopping.naver.com/adcr.nhn?x=PfZoMXe280ZMEhXbpJvsIP%2F%2F%2Fw%3D%3DsjiFhHK8xGrXLoVKR4dyQirMkey6SnEGVUJAWwf1Eyqk2T%2B2I7vM1lywjaE2447yK6Cjz69hHQT0eyrSOS1X5hdyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHY05jCKqpnxQSI%2Fb9cusnfjCw11ZhAXhUwCFxSkE0YM6MTovK0t3p%2BuWYwjVzl8Poy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBvfUe7NbNpRCeHApXLKFxWZP9pFj3gZeyp5AZX%2FV8sZnGfdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADu2IAtJJgL7tqnAAR1j9Z%2BG%2FF7yX88Ola59teVCyL6HOwC7DYGI6FUpLZJfbByb5mwjTdyV2sJjTsHDPRA52%2Bb5E3JdVEP9js4hd%2ByMjMsd5CyVPXz5jfHLlDS%2Bkr9ybQrG5yJQj1uh%2BzylqLZqV5ll%2BL7cqzatFBue6LiIASJCQ5D4tGCP6VwsabohM%2FzTyYQOaFSWAF4Z%2FOtElob%2FMzHhE1oTCYOJJrqWMabJcCJTL5d5bT6fUJyNAXOrT7EZQA5u30cJfLmXQ2wWZ9iLgGjAe5PcsdixOKM84nfw%2BU7IK6zU1J7olL4OyMI9ufMfwP6zmjCHb5ERip74vVK93OGnY87jqRoca22SXe5rwpWKupaGimR4pR27mrh1IoDTOSgA%3D%3D&nvMid=82603493805&catId=50004654
108,5058972428,23,당일도축 한우 육회 뭉티기 육사시미 양념장 무료제공 대구 명물 오드레기,오드레기150g+차돌박이150g (+16400원) (품절),60100,1701,870,558,1,백년밥상,3500,"육회용, 구이용",,150g,,https://cr.shopping.naver.com/adcr.nhn?x=PfZoMXe280ZMEhXbpJvsIP%2F%2F%2Fw%3D%3DsjiFhHK8xGrXLoVKR4dyQirMkey6SnEGVUJAWwf1Eyqk2T%2B2I7vM1lywjaE2447yK6Cjz69hHQT0eyrSOS1X5hdyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHY05jCKqpnxQSI%2Fb9cusnfjCw11ZhAXhUwCFxSkE0YM6MTovK0t3p%2BuWYwjVzl8Poy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBvfUe7NbNpRCeHApXLKFxWZP9pFj3gZeyp5AZX%2FV8sZnGfdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADu2IAtJJgL7tqnAAR1j9Z%2BG%2FF7yX88Ola59teVCyL6HOwC7DYGI6FUpLZJfbByb5mwjTdyV2sJjTsHDPRA52%2Bb5E3JdVEP9js4hd%2ByMjMsd5CyVPXz5jfHLlDS%2Bkr9ybQrG5yJQj1uh%2BzylqLZqV5ll%2BL7cqzatFBue6LiIASJCQ5D4tGCP6VwsabohM%2FzTyYQOaFSWAF4Z%2FOtElob%2FMzHhE1oTCYOJJrqWMabJcCJTL5d5bT6fUJyNAXOrT7EZQA5u30cJfLmXQ2wWZ9iLgGjAe5PcsdixOKM84nfw%2BU7IK6zU1J7olL4OyMI9ufMfwP6zmjCHb5ERip74vVK93OGnY87jqRoca22SXe5rwpWKupaGimR4pR27mrh1IoDTOSgA%3D%3D&nvMid=82603493805&catId=50004654
109,,24,[소잡는구선생]국내산 당일작업 냉장 육회/육사시미 300g 뭉티기 육회물회,식감쫄깃 육회,9700,7757,5869,1526,0,마장동시장 구복출,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=E9xN2gj77LYP%2Fk0fZ4n2Hf%2F%2F%2Fw%3D%3DsKesm3kgfqPQKEb0js0rOfZxh8BhP%2FHgWMkWj2Y%2BBaO2%2BujfgJbNMB2WWL70VDrke40zAYcl66R%2FZ0KxQShmjyEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSnY7LYJVRB7wG2pJdigHIOP6GVwCpWUdGwy0%2Fc7iNNaIq57BgOSSNbI3WKI1JJGCWR2%2B01NoQdRT7PuNJ%2FyDge42ZI8ThWolmqfw9ykCu3a3cNpjpRqg7OVt33Lh%2BlnFpxOpOLTbnTgPTJhEWJAR3xJjPDVajbUpNKW5MjcgnaBKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdPN3awYL4q6DJ5YTBZ7ah6ckdCUfFfNFtE3QqJL2Kg%2B4AbWnbEXzrP9nTOtX6d%2FrCKqQso2srMzVBao8iKoIFWp0lzwiFcqt2TVXG3yIxTmfvqKJp6iHzhtJ7Ofc%2Bx2jFcilo2hnnJhkFFYrsoH2v0%2BkNk9oxq9E7WyhEy4gIUShEEMEbLf2ZXlYGSz1%2FfxIJKbKqMGg5LUJ%2BaK8OjFc8wgCBvYv7ZQCStQXrf7LQYysPGMmsgNj3aJADSPU2EB%2BmdPgCTQ9bVdmqxOPGwVnr1%2Br7VAb36ErED7xDOmVlGU6BqN3k%2F5jCO6NdqLEgsjNfvin%2F8COSy3KroyW3KodItwjH6V5fFFZx%2BjTVoIKz56YhWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82501791302&catId=50004654
110,,24,[소잡는구선생]국내산 당일작업 냉장 육회/육사시미 300g 뭉티기 육회물회,[프리미엄] 채끝 육회,9700,7757,5869,1526,0,마장동시장 구복출,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=E9xN2gj77LYP%2Fk0fZ4n2Hf%2F%2F%2Fw%3D%3DsKesm3kgfqPQKEb0js0rOfZxh8BhP%2FHgWMkWj2Y%2BBaO2%2BujfgJbNMB2WWL70VDrke40zAYcl66R%2FZ0KxQShmjyEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSnY7LYJVRB7wG2pJdigHIOP6GVwCpWUdGwy0%2Fc7iNNaIq57BgOSSNbI3WKI1JJGCWR2%2B01NoQdRT7PuNJ%2FyDge42ZI8ThWolmqfw9ykCu3a3cNpjpRqg7OVt33Lh%2BlnFpxOpOLTbnTgPTJhEWJAR3xJjPDVajbUpNKW5MjcgnaBKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdPN3awYL4q6DJ5YTBZ7ah6ckdCUfFfNFtE3QqJL2Kg%2B4AbWnbEXzrP9nTOtX6d%2FrCKqQso2srMzVBao8iKoIFWp0lzwiFcqt2TVXG3yIxTmfvqKJp6iHzhtJ7Ofc%2Bx2jFcilo2hnnJhkFFYrsoH2v0%2BkNk9oxq9E7WyhEy4gIUShEEMEbLf2ZXlYGSz1%2FfxIJKbKqMGg5LUJ%2BaK8OjFc8wgCBvYv7ZQCStQXrf7LQYysPGMmsgNj3aJADSPU2EB%2BmdPgCTQ9bVdmqxOPGwVnr1%2Br7VAb36ErED7xDOmVlGU6BqN3k%2F5jCO6NdqLEgsjNfvin%2F8COSy3KroyW3KodItwjH6V5fFFZx%2BjTVoIKz56YhWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82501791302&catId=50004654
111,,24,[소잡는구선생]국내산 당일작업 냉장 육회/육사시미 300g 뭉티기 육회물회,식감쫄깃 육사시미,9700,7757,5869,1526,0,마장동시장 구복출,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=E9xN2gj77LYP%2Fk0fZ4n2Hf%2F%2F%2Fw%3D%3DsKesm3kgfqPQKEb0js0rOfZxh8BhP%2FHgWMkWj2Y%2BBaO2%2BujfgJbNMB2WWL70VDrke40zAYcl66R%2FZ0KxQShmjyEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSnY7LYJVRB7wG2pJdigHIOP6GVwCpWUdGwy0%2Fc7iNNaIq57BgOSSNbI3WKI1JJGCWR2%2B01NoQdRT7PuNJ%2FyDge42ZI8ThWolmqfw9ykCu3a3cNpjpRqg7OVt33Lh%2BlnFpxOpOLTbnTgPTJhEWJAR3xJjPDVajbUpNKW5MjcgnaBKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdPN3awYL4q6DJ5YTBZ7ah6ckdCUfFfNFtE3QqJL2Kg%2B4AbWnbEXzrP9nTOtX6d%2FrCKqQso2srMzVBao8iKoIFWp0lzwiFcqt2TVXG3yIxTmfvqKJp6iHzhtJ7Ofc%2Bx2jFcilo2hnnJhkFFYrsoH2v0%2BkNk9oxq9E7WyhEy4gIUShEEMEbLf2ZXlYGSz1%2FfxIJKbKqMGg5LUJ%2BaK8OjFc8wgCBvYv7ZQCStQXrf7LQYysPGMmsgNj3aJADSPU2EB%2BmdPgCTQ9bVdmqxOPGwVnr1%2Br7VAb36ErED7xDOmVlGU6BqN3k%2F5jCO6NdqLEgsjNfvin%2F8COSy3KroyW3KodItwjH6V5fFFZx%2BjTVoIKz56YhWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82501791302&catId=50004654
112,,24,[소잡는구선생]국내산 당일작업 냉장 육회/육사시미 300g 뭉티기 육회물회,[프리미엄] 채끝 육사시미,9700,7757,5869,1526,0,마장동시장 구복출,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=E9xN2gj77LYP%2Fk0fZ4n2Hf%2F%2F%2Fw%3D%3DsKesm3kgfqPQKEb0js0rOfZxh8BhP%2FHgWMkWj2Y%2BBaO2%2BujfgJbNMB2WWL70VDrke40zAYcl66R%2FZ0KxQShmjyEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSnY7LYJVRB7wG2pJdigHIOP6GVwCpWUdGwy0%2Fc7iNNaIq57BgOSSNbI3WKI1JJGCWR2%2B01NoQdRT7PuNJ%2FyDge42ZI8ThWolmqfw9ykCu3a3cNpjpRqg7OVt33Lh%2BlnFpxOpOLTbnTgPTJhEWJAR3xJjPDVajbUpNKW5MjcgnaBKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdPN3awYL4q6DJ5YTBZ7ah6ckdCUfFfNFtE3QqJL2Kg%2B4AbWnbEXzrP9nTOtX6d%2FrCKqQso2srMzVBao8iKoIFWp0lzwiFcqt2TVXG3yIxTmfvqKJp6iHzhtJ7Ofc%2Bx2jFcilo2hnnJhkFFYrsoH2v0%2BkNk9oxq9E7WyhEy4gIUShEEMEbLf2ZXlYGSz1%2FfxIJKbKqMGg5LUJ%2BaK8OjFc8wgCBvYv7ZQCStQXrf7LQYysPGMmsgNj3aJADSPU2EB%2BmdPgCTQ9bVdmqxOPGwVnr1%2Br7VAb36ErED7xDOmVlGU6BqN3k%2F5jCO6NdqLEgsjNfvin%2F8COSy3KroyW3KodItwjH6V5fFFZx%2BjTVoIKz56YhWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82501791302&catId=50004654
113,2799439986,25,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,덩어리,17500,931,421,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=Pr48gxqH1hwgmqfz6OWLff%2F%2F%2Fw%3D%3DsmVnEPhCuJOBDedwQ3xU%2F0ydXMwmlBZrAt06t79JcnX%2B%2BujfgJbNMB2WWL70VDrke3Far3xKWThuwxXvp%2F7wJlUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSnY7LYJVRB7wG2pJdigHIOP6GVwCpWUdGwy0%2Fc7iNNaIq57BgOSSNbI3WKI1JJGCWrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5iQyDBAQ7vBQnGz%2FFU8vG9LkjXRTOsjBLXo0D20IJrgMCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFJ77Bae5auL6t2KVpgkjqwJVqSWjVPPSAkmT4AIeDWgUGIq9EAM91at3ZJJdVodgQeX7S54IgUCsYO5ftYk3iqPAPl69r63kipzcSHXTmUO%2BYH0AWYtvV7ZosyxYllfbDDNyilympEdWGjIzg2h8aBJGnhaJmvUWIKbWQ36muqy7%2FpuzoF%2Byr0gtm5lGrW46s7UrCp9vfkhvvRrwUK838lgRgtYVfqXlpJrASGo7%2FuswoBADA%2BrQTD50UZPWSs%2FVinqcrzoPH3lev6CWHyp5uioOuAKV6RXG1Is03XJLviBcRjQlnBZueX4SL3kxFPcjaHbSLUtsueS2kQOsvMsZT3Ap%2F4eHiVORIdAQvEQteqpDNjqh%2FZemCCOboDhnweAmG&nvMid=80297183885&catId=50004654
114,2799439986,25,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,슬라이스 (3mm 이하 두께),17500,931,421,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=Pr48gxqH1hwgmqfz6OWLff%2F%2F%2Fw%3D%3DsmVnEPhCuJOBDedwQ3xU%2F0ydXMwmlBZrAt06t79JcnX%2B%2BujfgJbNMB2WWL70VDrke3Far3xKWThuwxXvp%2F7wJlUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSnY7LYJVRB7wG2pJdigHIOP6GVwCpWUdGwy0%2Fc7iNNaIq57BgOSSNbI3WKI1JJGCWrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5iQyDBAQ7vBQnGz%2FFU8vG9LkjXRTOsjBLXo0D20IJrgMCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFJ77Bae5auL6t2KVpgkjqwJVqSWjVPPSAkmT4AIeDWgUGIq9EAM91at3ZJJdVodgQeX7S54IgUCsYO5ftYk3iqPAPl69r63kipzcSHXTmUO%2BYH0AWYtvV7ZosyxYllfbDDNyilympEdWGjIzg2h8aBJGnhaJmvUWIKbWQ36muqy7%2FpuzoF%2Byr0gtm5lGrW46s7UrCp9vfkhvvRrwUK838lgRgtYVfqXlpJrASGo7%2FuswoBADA%2BrQTD50UZPWSs%2FVinqcrzoPH3lev6CWHyp5uioOuAKV6RXG1Is03XJLviBcRjQlnBZueX4SL3kxFPcjaHbSLUtsueS2kQOsvMsZT3Ap%2F4eHiVORIdAQvEQteqpDNjqh%2FZemCCOboDhnweAmG&nvMid=80297183885&catId=50004654
115,2799439986,25,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,깍둑썰기,17500,931,421,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=Pr48gxqH1hwgmqfz6OWLff%2F%2F%2Fw%3D%3DsmVnEPhCuJOBDedwQ3xU%2F0ydXMwmlBZrAt06t79JcnX%2B%2BujfgJbNMB2WWL70VDrke3Far3xKWThuwxXvp%2F7wJlUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSnY7LYJVRB7wG2pJdigHIOP6GVwCpWUdGwy0%2Fc7iNNaIq57BgOSSNbI3WKI1JJGCWrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5iQyDBAQ7vBQnGz%2FFU8vG9LkjXRTOsjBLXo0D20IJrgMCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFJ77Bae5auL6t2KVpgkjqwJVqSWjVPPSAkmT4AIeDWgUGIq9EAM91at3ZJJdVodgQeX7S54IgUCsYO5ftYk3iqPAPl69r63kipzcSHXTmUO%2BYH0AWYtvV7ZosyxYllfbDDNyilympEdWGjIzg2h8aBJGnhaJmvUWIKbWQ36muqy7%2FpuzoF%2Byr0gtm5lGrW46s7UrCp9vfkhvvRrwUK838lgRgtYVfqXlpJrASGo7%2FuswoBADA%2BrQTD50UZPWSs%2FVinqcrzoPH3lev6CWHyp5uioOuAKV6RXG1Is03XJLviBcRjQlnBZueX4SL3kxFPcjaHbSLUtsueS2kQOsvMsZT3Ap%2F4eHiVORIdAQvEQteqpDNjqh%2FZemCCOboDhnweAmG&nvMid=80297183885&catId=50004654
116,2799439986,25,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,이유식용 (60g × 5개),17500,931,421,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=Pr48gxqH1hwgmqfz6OWLff%2F%2F%2Fw%3D%3DsmVnEPhCuJOBDedwQ3xU%2F0ydXMwmlBZrAt06t79JcnX%2B%2BujfgJbNMB2WWL70VDrke3Far3xKWThuwxXvp%2F7wJlUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSnY7LYJVRB7wG2pJdigHIOP6GVwCpWUdGwy0%2Fc7iNNaIq57BgOSSNbI3WKI1JJGCWrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5iQyDBAQ7vBQnGz%2FFU8vG9LkjXRTOsjBLXo0D20IJrgMCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFJ77Bae5auL6t2KVpgkjqwJVqSWjVPPSAkmT4AIeDWgUGIq9EAM91at3ZJJdVodgQeX7S54IgUCsYO5ftYk3iqPAPl69r63kipzcSHXTmUO%2BYH0AWYtvV7ZosyxYllfbDDNyilympEdWGjIzg2h8aBJGnhaJmvUWIKbWQ36muqy7%2FpuzoF%2Byr0gtm5lGrW46s7UrCp9vfkhvvRrwUK838lgRgtYVfqXlpJrASGo7%2FuswoBADA%2BrQTD50UZPWSs%2FVinqcrzoPH3lev6CWHyp5uioOuAKV6RXG1Is03XJLviBcRjQlnBZueX4SL3kxFPcjaHbSLUtsueS2kQOsvMsZT3Ap%2F4eHiVORIdAQvEQteqpDNjqh%2FZemCCOboDhnweAmG&nvMid=80297183885&catId=50004654
117,2799439986,25,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,산적용 (7mm ~ 10mm 나비뜨기),17500,931,421,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=Pr48gxqH1hwgmqfz6OWLff%2F%2F%2Fw%3D%3DsmVnEPhCuJOBDedwQ3xU%2F0ydXMwmlBZrAt06t79JcnX%2B%2BujfgJbNMB2WWL70VDrke3Far3xKWThuwxXvp%2F7wJlUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSnY7LYJVRB7wG2pJdigHIOP6GVwCpWUdGwy0%2Fc7iNNaIq57BgOSSNbI3WKI1JJGCWrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5iQyDBAQ7vBQnGz%2FFU8vG9LkjXRTOsjBLXo0D20IJrgMCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFJ77Bae5auL6t2KVpgkjqwJVqSWjVPPSAkmT4AIeDWgUGIq9EAM91at3ZJJdVodgQeX7S54IgUCsYO5ftYk3iqPAPl69r63kipzcSHXTmUO%2BYH0AWYtvV7ZosyxYllfbDDNyilympEdWGjIzg2h8aBJGnhaJmvUWIKbWQ36muqy7%2FpuzoF%2Byr0gtm5lGrW46s7UrCp9vfkhvvRrwUK838lgRgtYVfqXlpJrASGo7%2FuswoBADA%2BrQTD50UZPWSs%2FVinqcrzoPH3lev6CWHyp5uioOuAKV6RXG1Is03XJLviBcRjQlnBZueX4SL3kxFPcjaHbSLUtsueS2kQOsvMsZT3Ap%2F4eHiVORIdAQvEQteqpDNjqh%2FZemCCOboDhnweAmG&nvMid=80297183885&catId=50004654
118,2799439986,25,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,잡채용 (2mm ~ 3mm 두께),17500,931,421,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=Pr48gxqH1hwgmqfz6OWLff%2F%2F%2Fw%3D%3DsmVnEPhCuJOBDedwQ3xU%2F0ydXMwmlBZrAt06t79JcnX%2B%2BujfgJbNMB2WWL70VDrke3Far3xKWThuwxXvp%2F7wJlUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSnY7LYJVRB7wG2pJdigHIOP6GVwCpWUdGwy0%2Fc7iNNaIq57BgOSSNbI3WKI1JJGCWrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5iQyDBAQ7vBQnGz%2FFU8vG9LkjXRTOsjBLXo0D20IJrgMCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFJ77Bae5auL6t2KVpgkjqwJVqSWjVPPSAkmT4AIeDWgUGIq9EAM91at3ZJJdVodgQeX7S54IgUCsYO5ftYk3iqPAPl69r63kipzcSHXTmUO%2BYH0AWYtvV7ZosyxYllfbDDNyilympEdWGjIzg2h8aBJGnhaJmvUWIKbWQ36muqy7%2FpuzoF%2Byr0gtm5lGrW46s7UrCp9vfkhvvRrwUK838lgRgtYVfqXlpJrASGo7%2FuswoBADA%2BrQTD50UZPWSs%2FVinqcrzoPH3lev6CWHyp5uioOuAKV6RXG1Is03XJLviBcRjQlnBZueX4SL3kxFPcjaHbSLUtsueS2kQOsvMsZT3Ap%2F4eHiVORIdAQvEQteqpDNjqh%2FZemCCOboDhnweAmG&nvMid=80297183885&catId=50004654
119,2799439986,25,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,불고기용 (3mm 두께 슬라이스),17500,931,421,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=Pr48gxqH1hwgmqfz6OWLff%2F%2F%2Fw%3D%3DsmVnEPhCuJOBDedwQ3xU%2F0ydXMwmlBZrAt06t79JcnX%2B%2BujfgJbNMB2WWL70VDrke3Far3xKWThuwxXvp%2F7wJlUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSnY7LYJVRB7wG2pJdigHIOP6GVwCpWUdGwy0%2Fc7iNNaIq57BgOSSNbI3WKI1JJGCWrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5iQyDBAQ7vBQnGz%2FFU8vG9LkjXRTOsjBLXo0D20IJrgMCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFJ77Bae5auL6t2KVpgkjqwJVqSWjVPPSAkmT4AIeDWgUGIq9EAM91at3ZJJdVodgQeX7S54IgUCsYO5ftYk3iqPAPl69r63kipzcSHXTmUO%2BYH0AWYtvV7ZosyxYllfbDDNyilympEdWGjIzg2h8aBJGnhaJmvUWIKbWQ36muqy7%2FpuzoF%2Byr0gtm5lGrW46s7UrCp9vfkhvvRrwUK838lgRgtYVfqXlpJrASGo7%2FuswoBADA%2BrQTD50UZPWSs%2FVinqcrzoPH3lev6CWHyp5uioOuAKV6RXG1Is03XJLviBcRjQlnBZueX4SL3kxFPcjaHbSLUtsueS2kQOsvMsZT3Ap%2F4eHiVORIdAQvEQteqpDNjqh%2FZemCCOboDhnweAmG&nvMid=80297183885&catId=50004654
120,5290907398,26,당일도축 한우육회 한우 대구뭉티기 당일손질 육사시미 생고기 우둔살 양념장서비스,당일도축 한우육회 120g+소스 / 1인분,9900,1460,1708,493,1,신선테이블,3500,"육회용, 구이용, 스테이크용",우둔,120~240g,,https://cr.shopping.naver.com/adcr.nhn?x=rkW1KJx9y9ZErXrVbdfEPv%2F%2F%2Fw%3D%3Dsb2chXgIu220vF4d4x7x%2FVnWw9CrWKPAAtIcawtsGW%2BG%2BujfgJbNMB2WWL70VDrkeHncHYMUbjrjx1rQKLwphuEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSnY7LYJVRB7wG2pJdigHIOP6GVwCpWUdGwy0%2Fc7iNNaIq57BgOSSNbI3WKI1JJGCWrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5QgZsiAi52GPw1maaialwwt5OgJR2m3T5jef2913uHT8CBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFClV6w5UIcD7iElKPt4xFAw1i7d78uYL%2BJNulDx0JWY%2FxOqa80EGyT%2FMteLXbmwWmmXDmIOOB6kamF9uF35YumGCQ3c1vp%2FAXCmOaSOtjDx2PEHqbOa1nOK7hUQxWAWI8ItRrOgmiEbcBE9P1Wb%2BjASatKIQICbtbjrP5uXSnS%2FJKcd3QaDlWOt5smy9DWdHyIUppcdxaRJbYm%2B72ePC76%2BIf5c433pJzAt9FvfMRtUnBRZBqFnhwWMmJ%2BhYH5afTp8DkiZuHQCzc24uEq9zlwO9UZxGUPpIVmXfSICk5rYsJlxZzP%2FMdvwAd8OKTBI29TIETHLNys2o0jgmxqRUJqDuBJsFWu0G8DqYz0M0wrQ908gt5E8D9qP6xv%2B78y5eiidT3nySoqsFi64zQRs%2F7ex0cjwVm1BUYVknE7IEMpz4%3D&nvMid=82835399637&catId=50004654
